"RID","gender","age","education","IPIP50Agreeableness_1","IPIP50Agreeableness_2","IPIP50Agreeableness_3","IPIP50Agreeableness_4","IPIP50Agreeableness_5","IPIP50Agreeableness_6","IPIP50Agreeableness_7","IPIP50Agreeableness_8","IPIP50Agreeableness_9","IPIP50Agreeableness_10","IPIP50Conscientiousness_1","IPIP50Conscientiousness_2","IPIP50Conscientiousness_3","IPIP50Conscientiousness_4","IPIP50Conscientiousness_5","IPIP50Conscientiousness_6","IPIP50Conscientiousness_7","IPIP50Conscientiousness_8","IPIP50Conscientiousness_9","IPIP50Conscientiousness_10","IPIP50EmotionalStability_1","IPIP50EmotionalStability_2","IPIP50EmotionalStability_3","IPIP50EmotionalStability_4","IPIP50EmotionalStability_5","IPIP50EmotionalStability_6","IPIP50EmotionalStability_7","IPIP50EmotionalStability_8","IPIP50EmotionalStability_9","IPIP50EmotionalStability_10","IPIP50Extraversion_1","IPIP50Extraversion_2","IPIP50Extraversion_3","IPIP50Extraversion_4","IPIP50Extraversion_5","IPIP50Extraversion_6","IPIP50Extraversion_7","IPIP50Extraversion_8","IPIP50Extraversion_9","IPIP50Extraversion_10","IPIP50Intellect_1","IPIP50Intellect_2","IPIP50Intellect_3","IPIP50Intellect_4","IPIP50Intellect_5","IPIP50Intellect_6","IPIP50Intellect_7","IPIP50Intellect_8","IPIP50Intellect_9","IPIP50Intellect_10"
8557411,"female",21,"CurrentInUniv",5.78994286642328,6.01212544000454,6.40087470269435,6.7755831042852,4,5.33157507026106,-0.244916580274729,0.943281387082785,2.64559178475741,2.33346453875348,-0.807896755702573,0.0492080961788997,-1.68811894371214,0.561107185705051,5,7.79674300594777,5.93745151252197,7.60433179937234,6.30781978900507,5.11130543758705,0.124341420942209,1,1,3.8417361872253,2.75228322848347,1,2.05010908830554,0.436500703522913,3.83561042143221,6.21434564751095,2.82946721312378,2.7262292696554,3.05267663101313,2.44661626136145,2.7336388886502,4,4.14058291345403,6.61102184242956,4.36614792003853,0.711250931135739,6,6.13196478055265,4.18901272601556,6,4.93760457243405,5.13243449150623,5.5588118959743,2.61224183146206,1.34594579517675,1.45477770655485
8573583,"female",23,"CollegeDegree",5.980325512631,3.91726070557053,4,3,2,4.98155806147104,2,2.75343548137804,3,1,4,4,5.42536024865428,5.1449833185878,2,2.30167089546384,3,4,4.3262091579807,2,4,5,4,5,8.54342743927757,4,4,6.00867870271163,3,4,2,5.6817103712246,1,-0.606835648371104,4,2,1.40405647130796,2.81152331842874,3,5.89092020643932,4,2.65284965567612,-0.137590323001934,5,3,5,2,0.891968738748977,3,2
8619695,"female",34,"CurrentInUniv",6,6,4.89217356740467,5.71461054150086,4.762185961631,4,0.743712947123724,3,3.20298707248768,2.56319580848634,2.48162926691854,3.33454692002126,1,1,6.50839961131355,6,7.72888650198874,5.59109426953951,6,6.23068370306359,1.36956098900508,0.971777477544495,1.45917075947606,3.20024294858501,1,5.07044815494204,2.61661107408507,1.21619215319511,5.54933618386559,5.17865726656952,4.53704117882281,6,3.15102616526189,6,5.63692297984615,2.00652242147915,3,6,2.7552327738482,1,4.95073624207229,6,5,4.62531781034967,6.64742909491948,5.65725205827167,6.93002863720106,1,2.48967442669946,4.44902956966262
8631833,"female",20,"CurrentInUniv",5,5,5,5,5.32519653001055,5,1,3,1,3,1,2,3,2,4.94452163048786,5,5,5,3,4,2,2.91619752209777,1.46235112110582,5,4,0.944907280593656,3,3.09660975691609,3,6,2,2,1,2,2,3.98898934868727,2,5,5,3,5.79532839456482,4,4,5.40656870177449,3,3,2,4,4,2
8638789,"male",23,"HSgrad",5,5,4.72102897709326,3.76244706669033,5,6,4.82703844540904,3,3.74455025619477,1.49071336193701,3.47859529393923,3.2037762684874,4,1,3,3,4.47330803652354,3.43489527386349,2,3.85589372606766,2.67189696129538,2,4,3.27420413019577,2,2,0.16455518090261,1.41558461709357,4.02679087014833,4.05198771817163,4.90581148532241,4,1.95540448297643,2,5.83658593253231,2,4,2,3.99576793406844,2,5,6,5,4,4.04162789816349,4.74257462805959,4.34918486219601,2,1.98038283927144,2.82573616282614
8650299,"female",32,"SomeCollege",6,6,6,6,7.05215097121411,6,1,2,1,2,3,2,4,2,5.27157649309814,5,5,5,5,5,3,2.03936092427999,3.62645387869146,5,3,4.07455705905322,4,2.86251496702584,3,3,5,2,4,2,5,5.02274283119006,5,5,5,2,5.82352162686029,6,3,5.72631999528256,5,5,4,2,2,2
8657536,"female",35,"SomeCollege",1,5,2.32912393904469,3.20136275671781,2,2,5.56121040093158,5,3.48961465446539,4.4906449592013,0.516267056576043,2.27288041052067,6,1,6,6,5.26125667483149,5.89902985826048,6,5.79903410880867,3.48964703237872,1,5,3.30754511021345,1,1,1.50682006768902,2.61687981521752,2.37190900724129,4.69688946742624,-1.29384615083855,1,2.23427991770401,1,1.43788238877097,6,6,6,3.19954941454398,6,6,5,6,2,4.35255247406812,3.4475334152029,4.54026761642686,6,3.32968317396506,3.11561272989739
8676968,"male",22,"CurrentInUniv",3,4,3,5,5.6920746452688,4,2,2,3,4,5,3,2,3,3.49452196397163,3,3,4,2,3,2,2.91641148984534,0.914888006845686,2,4,3.16473262588971,2,1.98612991650332,4,5,6,6,5,6,4,1.75901037635195,2,2,2,1,4.55742235311888,5,3,3.84562092268983,5,4,3,1,3,2
8719810,"female",24,"CurrentInUniv",6,6,5.86400267501601,6.61550725853828,2,2,1.23736441293892,3,-0.989560090302772,2.98265078697981,1.04181467477081,3.1289960428577,2,5,2,5,6.54557791591136,5.62208857814752,3,2.89385162636784,2.54070967965526,5,5,5.9464720100955,4,6,7.3006559583724,5.26932642050307,1.5285017319556,5.20850144163985,3.66312815530887,6,5.16218836704358,2,4.04935875440576,5,2,6,1.30934334025419,2,6,4,1,6,5.23761561678299,5.79798717666546,5.74545148973322,1,1.49865110868266,3.15492292716003
8723239,"male",18,"CurrentInUniv",4,5,4.03959219148417,6.52163360907506,5,5,1.6228495951338,2,2.36650228691335,2.16928461995324,3.10339104868438,2.09874046065326,1,2,5,5,6.11427874315931,5.0588438690339,4,1.491109737786,2.97455748768824,1,1,2.64690210742092,2,3,2.87294734439569,2,4.1754040852089,3.67620965260123,2.84754488362852,3,1.77358340628636,4,2.21843333680778,6,5,5,4.7985621105508,5,5,5,5,4,5.19878389909308,4.32911239296299,5.02711811230419,2,2.25688949114827,1.27042062056393
8732572,"male",26,"CollegeDegree",4,5,4.3816564427334,3.45908243307868,4,6,1.84560391429423,4,5.02966518917548,0.696750246124776,2.70159956706001,2.42747049313376,2,2,5,6,4.80107091652329,4.68720683078711,5,4.35672984774636,3.1663733199715,1,1,5.15538526667579,1,1,3.86461639562435,2.13648842462693,7.72067399474731,4.07185366964711,4.09410176078852,2,5.99435222959185,5,4.35325688173714,2,5,2,2.71120636398039,2,4,6,4,5,5.24226111541743,3.25325747100264,5.02212812995088,3,2.59708938062312,4.64181725564431
8735436,"female",32,"CollegeDegree",6,5,5.91058707667465,2.7815330963264,6.95622483736136,4,-1.32019976193328,3,4.52290385090985,3.09274431440124,0.474103763530759,-0.138637097011909,1,1,6.86807409274558,6,3.9713613868449,5.04978978574079,5,6.30462591242317,3.57819995433177,0.537783034505156,0.00821727129778882,1.94923589783636,1,-1.25876421952509,1.80075332022526,1,5.82335940778088,6.16476055633566,3.4680670237989,2,3.66024479874583,1,2.3807864061561,4.2379318373978,4,6,2.87826767463459,2,5.01071017157193,5,5,5.22378598644651,5.00754330110449,4.42759189305143,4.34869537573344,2,4.11832659755489,2.15358930934465
8737858,"female",47,"SomeCollege",5.68820445757899,6.25038788750219,6,5,6,4.57678403404759,1,2.20854758316998,1,1,1,1,0.645413315918645,1.83035738663713,6,6.48055065880162,6,6,4.32070255608686,5,6,4,2,5,2.88380766834047,3,4,3.15404419792918,3,5,2,0.544388972452218,2,1.85604797344276,3,5,5.44874150484688,5.52350784372947,5,3.58959132639237,5,5.74020073521918,4.45352964014262,6,5,5,5,3.43350342268351,2,2
8771590,"female",31,"GradOrProDegree",5.55407101064811,4.90580568644991,6,6,4.35133240568845,6.21486800885863,6,0.726964164097442,1,1,6,6,6.90182444019144,3.80675599502863,2.91595000401777,2.79906528086244,6,5,2.89552154654332,1,3,3.15606689983762,4.61378454854685,4,3.97149781816462,1.46100080822647,5,3.58840575982374,3,5,5,4.95578426332926,3,4.03836888041711,5,4.88855790537369,4.41747975465712,1.51834163654379,3,2.30449423248733,6.58246934281118,5.93670936326853,5.53864316523985,5.60996894448859,6,5,4,0.893858900810824,2,1
8783718,"female",19,"CurrentInUniv",4,5,4.24478227497961,4.94488967939027,3.72292039744042,5,4.72398609917038,3,4.42702539881938,4.11361028483159,3.11351738444679,3.02789240963629,4,3,3.42991260943406,4,3.92127391881803,3.72535390701887,6,3.13864564729893,2.30706213402767,2.05886321566765,4.44115793860709,4.77057960425534,4,2.39001438007842,5.46017798107656,2.98878252431963,4.59017558896341,1.69474652630889,2.2259396255465,1,2.2265187164916,2,3.17141040244318,4.18386460202901,6,5,3.81967828859549,4,4.94583560231029,6,3,4.08835498467248,3.62150967393782,5.34865862298559,1.52407772984943,2,3.32072026421108,2.85084230075858
8801854,"female",27,"CurrentInUniv",6,6,6,6,4.81702317643582,6,1,1,6,2,4,4,4,3,5.12836174342465,4,4,4,4,3,4,2.27331156285937,3.45073097261543,6,4,0.769065723820332,5,3,4,4,3,3,4,6,6,0.602515032843944,3,3,4,1,5.44983010189661,6,5,5.10221908970763,6,6,4,1,1,1
8809432,"male",42,"CollegeDegree",2,3,2.90765041134458,3.18684095709956,2.8982054214686,4,4.25401654861404,5,4.95927840476721,4.84816102826907,5.66990666302756,4.98563680078115,3,5,3.83735470697654,5,3.35324827159902,4.19657938894459,2,0.853773762880369,2.20572612367571,2.52419904951641,2.94779731750503,5.16777425903186,4,2.45280107572414,4.99925323691625,5,3.66694672900893,3.78988834415091,3.81605732991588,2,1.02552613508053,2,0.672906883975324,6.64455956375705,6,6,4.81038288865773,6,4.89911316406,5,5,7.39229068484729,5.45940777196475,4.39905927790667,5.0606781540624,1,-0.35615222389128,0.731288411646086
8883392,"female",47,"GradOrProDegree",5,5,6,6,7.10602239035208,5,1,1,2,2,3,2,3,2,5.10375505786504,6,6,6,3,4,3,4.65086271254324,4.71038865493951,6,2,3.17897648799151,5,3.67323876359499,2,4,5,3,4,5,6,3.2896353388193,5,3,4,2,6.18126477217584,4,4,4.98941689207763,4,5,4,4,2,2
8883732,"female",21,"CurrentInUniv",5,4,4.83760057354645,4.67010952208799,4.75217890219402,5,1.9969968169585,2,2.41433237043334,3.1223847771726,3.31519572584663,6.10515217999201,5,5,2.12516078044886,5,3.43922393244114,3.66961540025799,4,1.58384486866668,4.77980364208971,1.8433426017412,4.94209534155699,1.96789512182642,4,6.00419598862518,2.39446439630989,3.59358910276408,2.80197793850201,1.74468137196394,3.45160702717508,6,4.49442651396357,5,4.92560399681829,2.03971564812083,3,5,1.46118260956536,4,3.08036197731879,5,4,5.7684534329973,4.24400079007202,2.00033388419971,4.77790968953735,5,3.57034664420668,4.72695010965211
8917637,"female",29,"SomeCollege",4,5,3.71586172627353,7.2108512854581,3.33717362319542,5,0.676373740294143,3,3.08822636846115,0.950780319307797,2.54948754037477,2.0004181768028,1,2,5.51545338659116,6,5.90526824617693,5.9952522664381,4,2.29122559369508,2.58880376583402,1.83428963961444,3.10579086375089,3.36979769513554,1,5.598044287846,4.15373532994161,2.22979579327579,3.93860659204713,2.704049097205,2.5270113468303,6,2.28764134531798,4,4.19656633493075,4.16652011878063,2,5,2.62366099038358,5,5.09232591500443,5,5,4.47097832352544,4.80641879052411,5.04351347270082,6.30420195261935,2,1.60263406795216,1.70675742245431
8931023,"male",19,"CurrentInUniv",6.27302595404856,6.14428354941468,6,6,5.3585596358754,5.60347983414708,1,2.95542926773173,1,1,1,1,1.5144605171752,0.932647044893064,5.84131402673899,7.09137085600313,6,5,3.53157599483036,5,6,5.4878487181619,3.42359485527935,6,3.41033077266857,4.21924496336834,5,4.0725096588955,3,4,3,3.70211253943222,3,3.33669366018576,5,3.84811992652868,3.27540009089127,3.68586990123411,3,3.77740714221619,5.95190436631336,4.0014628744213,3.92393190965211,6.80150253506709,6,6,5,1.62254438633043,1,3
8947686,"male",30,"CurrentInUniv",5.59335397641109,5.03722706145835,5.51132731637616,5.57839268269923,5,4.23732723871591,1.73955812696681,2.86718675687542,4.07158203191825,3.65059529602279,2.40755954363316,4.28353693641867,3.56243529548052,3.81987091249455,3,2.18265670560125,3.84112812301969,4.31515296849404,2.57406157762042,1.5769716772498,3.0950339545781,2,2,3.71556180240592,3.63862500730971,1,3.12942698664356,2.43735303912201,3.49637975639238,5.48812762232612,3.9624215107629,4.46538796125237,3.71787625185069,3.54778722646602,2.15853854670646,4,3.64240895497733,6.70676388503309,3.76688303193838,3.2525974515936,4,5.75547213633714,4.86362684770945,6,5.30061618020492,4.53072503908864,4.13402213345404,1.41784540921438,1.69841328338462,2.36435209019839
9023853,"female",22,"CurrentInUniv",5,3,3.16254482926395,2.92213361290598,3,5,3.77034438558353,3,4.19843297308287,0.64971257182682,0.421347580904163,2.67776637079342,2,1,6,6,6.15699167988498,5.0922939537138,6,4.96273941733123,3.09763139157975,1,4,5.25194683370999,1,2,2.73447721364098,3.73949204465934,1.60406828056526,4.19778081784489,2.73059363497593,2,1.20880044667151,1,1.29864800789493,4,5,6,4.25827353987341,3,5,2,2,5,4.39916400382708,6.04305649946463,3.50429701693882,1,1.38738176595415,3.31855272336088
9028638,"female",19,"CurrentInUniv",6,4,4,4,3.4085246342482,4,1,4,2,2,1,2,2,6,4.25184027452396,6,5,5,6,4,2,3.14862837252868,2.96905472364137,5,3,4.85228402887717,6,3.51515969983049,5,4,3,3,4,2,3,4.12984162297786,4,5,2,3,5.06884133208653,6,5,6.12099177136396,5,3,5,3,2,1
9032156,"female",39,"SomeCollege",5.70665127046957,3.34601280310461,4,3,4.11197005662252,2.65496543995035,2,1.97099276111542,3,1,1,1,1.28029824220002,3.55193721976757,3.35662138939803,4.73081237460256,5,5,7.06611353096196,5,1,0.620995698812832,1.99207492599539,2,1.11778195600108,3.91446830607022,2,2.84547078315065,4,5,5,0.998994586020342,2,3.05693087134687,4,3.44042065071082,5.5636002809168,2.99600977286635,2,2.90485160714599,4.17289533037567,5.56468179657313,4.91573635054583,4.08420534767956,4,2,4,2.70287979006778,2,2
9049366,"male",27,"CurrentInUniv",4.2390750661862,4.69893258097145,4,5,4,5.56202078902681,2,2.95881128040112,3,1,5,3,2.50683522532601,3.22154527754581,3,4.24744159782596,4,4,1.50421179856389,2,2,2,2,4,2.73098026551855,4,3,4.01181886272018,3,4,2,1.41189867353576,1,4.83635776788827,4,5,4.91674631440664,5.0766768430467,5,5.41935019944539,5,6.10114489298091,4.41957918481783,4,5,2,5,3.32631619073256,2,2
9065293,"male",44,"SomeCollege",6.57845188175405,6.84176207710913,6.25693850966786,5.70768125777102,6,5.04841317594537,1.037392538972,0.333115735578216,1.35372402429613,1.46720621555164,3.39941384097461,0.354098038347839,1.25343617221777,2.42087964084059,5,3.5967031372593,5.18301790983637,5.96940775099035,6.06371850532182,4.42263159518033,3.80919744881537,2,1,4.14044655772892,3.55308493637087,4,3.77793810617954,2.31706403381152,3.80169309357543,4.2404649426692,5.90649144117871,2.96013637787033,6.13927896541989,4.6340806539514,5.88600680324418,1,3.55708833829193,3.40905787945085,0.304709259379142,-0.714235403357882,6,6.16058242321817,3.3480287216016,5,5.26800450374958,5.37247152883727,5.25625066149214,1.12469606308903,2.8261530056073,2.64773698569283
9069261,"female",14,"less12yrs",4,5,5,6,7.12670804128693,6,1,1,3,6,6,6,4,3,5.99305697427112,1,6,3,1,1,5,4.4411433737451,3.50392635940591,6,5,1.86199165714612,4,2.64019161726572,3,3,6,5,5,5,6,0.309614483998558,2,2,2,1,5.32864734516055,5,3,5.25105293497764,4,6,3,4,4,3
9077282,"male",17,"CurrentInUniv",4,4,4.79583914919409,4.72200457924476,5,5,1.97700399504623,3,2.8719643579918,4.70403245729628,3.5909976370036,4.92306609038051,4,3,4,4,4.63888749225306,2.72026280009534,2,1.60615070503547,3.65903931623,3,3,4.58545457544923,3,3,3.47662512305538,2.67306863502807,3.88477952660538,4.5491505803355,4.08216783646361,5,3.03200863756492,2,4.6669080617281,3,4,5,3.94907364290706,2,5,4,3,5,3.96585306510665,6.40538252426243,3.99022994021164,2,2.16766612757315,2.35291812139071
9094209,"female",22,"GradOrProDegree",4.10592589506674,3.42843038807892,5,3,6,4.74028135296813,4,3.86648668403304,3,1,5,1,1.63294048367322,1.71995249639943,5,4.60281188294649,5,4,2.88877634649113,4,4,5,3,5,3.09922524164688,1,2,4.10529729051431,3,2,5,0.326148396727783,3,4.72992896483495,4,5,6.36488106723078,0.622891574680219,5,4.08602004445464,4,3.46180257728649,3.87275875774663,5,4,5,3,2.05023054113965,3,3
9128490,"male",15,"less12yrs",4,4,4,4,5.64865019773719,4,3,2,2,6,6,5,6,5,4.85015821423542,2,6,3,2,0.231178034779595,2,3.14160501929621,3.24306162670405,3,2,3.29799712071474,2,2.78298424960474,3,4,5,6,4,6,5,4.12480662941283,2,2,2,1,5.78786846118201,5,6,5.09976034660729,5,6,5,2,2,2
9160586,"female",38,"CollegeDegree",4.53755766246921,4.8978531016474,4,5,4.42919117521306,4.57431244256063,2,3.30625468964827,3,4,5,2,2.85190102649724,3.48730029856598,5.27880919677852,4.19717673481961,5,3,3.57456356154626,3,4,4.38460739111348,4.94590007643524,5,2.67510911218253,3.08443862231842,5,3.9558827876289,5,4,3,3.64774745306974,5,4.14040522912335,5,2.5382772331512,2.7313266771324,3.08882694911905,3,3.31252343068308,5.29446192175133,4.64444367538913,4.35886739888972,4.35428011718202,5,6,5,2.47581760868284,2,2
9188701,"male",21,"SomeCollege",5,4,3.56768221541489,3.99681843753778,6.86920362698222,5,2.83350265300782,4,1.68710789608691,3.98329111339174,6.7637533206574,5.61853963732297,6,1,3.69600840895152,2,4.13619549810391,2.12388886599134,1,2.01223491321916,2.9497208712121,5.4056115108245,3.32727046676929,1.38680631777193,6,4.23808265334084,2.01455833288027,3.18969303457071,1.61762655607967,5.36028572414453,4.73070431316489,6,4.25170244106601,6,6.47216387312898,2.27396696632868,1,5,4.5234738738421,1,5.84231407720215,5,5,4.70515345483735,6.31556997284817,5.35618984225653,4.03874650231523,1,2.60498751335467,2.48896340142563
9227845,"female",43,"GradOrProDegree",4.87051556394593,5.70218821905073,5,5,4.3582908741098,3.62661127291497,1,3.17147896475041,2,3,2,3,4.14140129123646,3.02518719306989,3.53460738454292,5.43114628394815,6,5,5.67974377146477,3,3,3.07920356417747,4.94332186525565,5,3.10632601600421,6.78560723136868,4,4.36388987717324,3,2,4,3.18453749757947,3,2.43645306509368,4,4.32169625816578,4.34698511113146,4.56766905416145,4,4.55010128970406,3.8050521466325,4.04038310824902,4.50459099311969,5.60113820634625,4,4,6,3.14481177973181,2,5
9241703,"female",19,"CurrentInUniv",5,4,5.19465871040663,5.41314378394652,5,5,0.884534589821083,1,3.69086172226846,2.55168441513503,2.71207159033186,4.22591894011224,4,4,3,5,5.54362832189408,4.3076591603559,5,0.428376170179027,2.47725752714514,4,4,4.85449744741017,4,4,4.28492702557823,3.89116837441377,0.883503530969592,3.71935120514066,4.23169139169805,4,3.16948071485848,2,4.61515172295203,3,3,5,3.01529154324785,3,5,4,3,3,3.54696354081561,6.62057895943748,3.91703060894077,1,2.70498503460607,4.11845526408293
9257921,"female",28,"CollegeDegree",3.69954882677163,3.47231836420631,3,4,3,4.23483384620765,2,4.74636154138548,3,3,1,2,1.22751440752455,4.31067289557597,3,3.59551371482053,4,3,4.13260733760334,3,4,6,5,4,5.21388434679925,5,5,3.2935748189871,4,3,4,4.3392101915819,5,4.02115594220448,5,2,2.04266781261673,3.06501812500824,3,2.95173764530012,4,4.20902336148289,3.38786377759079,5,4,4,4,2.9688665833271,2,2
9261495,"female",34,"GradOrProDegree",6,2,3,2,5.40576480329065,6,1,1,2,1,4,4,6,4,4.20704419034008,6,6,5,5,5,6,5.5910022611753,3.23984058340726,6,6,5.64178090739255,6,6,1,4,5,1,3,4,6,2.86389024588956,3,1,6,1,2.99121968237972,3,1,3.03095771243028,2,1,1,6,6,6
9281727,"male",40,"SomeCollege",1,2,1.90077195005484,2.79574632889282,1.3079577576519,1,4.64795621004501,5,5.44511534060694,5.13225321019655,0.900377727663948,2.70988548358943,4,2,4.53823493118671,6,4.80617110843987,5.43193025479627,6,5.09722481756969,1.93867079785752,3.3975817321458,5.31397897494487,4.56170617049813,2,4.79407543022422,4.30152409158301,2.55752819936549,0.965995128963955,3.72581407743959,4.20098803510789,1,2.76031267659892,1,3.17730510296166,3.51626900977743,5,6,2.69243318813722,1,4.73056674412043,6,6,4.02641579566034,4.66685053372312,4.59509876988587,5.69130924415915,2,1.07841624167647,5.2933014935859
9287360,"female",18,"CurrentInUniv",5.5128812863894,5.4096530964404,6,6,6,4.83558965236211,1,0.450332745093852,3,4,4,5,5.8916727535707,2.65234079410877,5,3.38301526995493,4,4,3.4004724984877,3,5,1,2,5,1.29776904460935,2,4,2.99082028664696,3,5,6,6.18650975428716,6,7.04731020428044,4,1,2.73992273285131,2.80657154753444,1,0.433613995441701,4,4.03467798037778,3.01892806431229,6,5,5,4,1.5788482934105,3,5
9298705,"female",18,"CurrentInUniv",3.8443569495579,5.50914705703969,6,6,6.14016169832351,3.6570982385859,1,1.4697577866652,1,5,6,5,4.72390004003786,2.74100549486685,4.87888266275369,4.37537979891805,5,5,2.28124972883929,1,3,1.37416836170432,1.17764034171067,5,2.13468160597162,1.19281053179116,4,3.39129275586873,5,5,5,4.62175535679262,2,2.61015532356728,4,3.3526941036851,3.35550837141004,4.88766663673195,3,2.82669931678807,6.0211403162825,5.22976758291445,6.2180012556985,7.19176833697417,5,6,6,0.714906618398689,1,1
9306561,"female",18,"less12yrs",6,6,6,6,4.69950891337836,5,1,1,1,2,1,3,4,1,2.31972590547072,4,5,6,4,1,2,2.39672059834495,2.38627897891753,4,4,3.70758238837214,5,2.59725502504944,3,4,6,3,4,4,6,2.80427414056005,6,4,3,1,7.13618896206853,5,4,6.67733774031999,5,4,5,3,2,1
9310758,"female",20,"CurrentInUniv",6.92028816016269,5.08986008582801,6,6,5,3.5758704139013,1,-0.814762118668292,1,1,4,1,-1.16624176916804,2.66939373861301,4,2.29346033509392,6,3,1.68668240576501,2,1,4,2,3,2.59974990580263,4,1,2.61612657423623,2,6,6,5.93935541711705,2,6.15908007465896,5,1,1.92684800871333,1.94065807039591,3,-0.184275745585043,5,3.96137256788439,5.73443288821047,6,5,6,6,0.334315403771777,1,1
9321226,"female",21,"GradOrProDegree",6,6,6.94922981262953,3.89303878335698,6.90164450054961,6,0.195809724918008,3,1.71783080429055,2.90850803436219,2.77689444078713,3.9216612496311,5,4,4.55092554743751,4,4.9745187204507,3.5755562603339,5,3.79272224219131,4.84182506781064,2.95677716086875,2.72916944718777,5.29367010845989,4,2.64193487303443,4.00331173580935,3.81971930716875,4.55940393440316,3.4580643000794,5.1237089804791,4,5.21959524052106,4,5.40938230665776,0.337211425259433,3,2,1.11517556979525,2,4.36600727845392,4,3,6.09591204811948,4.10125154997746,5.45080944196178,3.82375637433631,2,3.52409825332958,3.27100678121424
9322866,"female",15,"HSgrad",5,5,5,4,6.8908048350025,5,3,2,2,1,5,3,5,4,6.4946993188678,5,4,3,3,2,2,9.95730033023448,4.6770238678048,6,6,6.22250871593661,5,5.10956451674473,3,4,6,6,5,6,5,1.20567320384387,4,2,5,4,6.85632395902341,4,3,8.25655450459358,6,6,3,6,3,4
